137.0;58.0;74.0;45.0;27.0;34.0;1.0;7.0;0.0
138.0;401.0;156.0;60.0;54.0;33.0;1.0;2.0;0.0
142.0;168.0;441.0;45.0;26.0;19.0;2.0;14.0;3.0
8.0;6.0;7.0;251.0;94.0;34.0;0.0;7.0;2.0
10.0;6.0;9.0;108.0;235.0;24.0;0.0;4.0;4.0
48.0;52.0;22.0;442.0;203.0;751.0;8.0;37.0;9.0
12.0;5.0;10.0;36.0;27.0;20.0;44.0;50.0;38.0
25.0;6.0;14.0;200.0;143.0;64.0;23.0;239.0;15.0
6.0;8.0;22.0;30.0;30.0;43.0;61.0;65.0;282.0
